mileage;make;model;fuel;gear;offerType;price;hp;year;name
63000;Audi;e-tron;Electric;Automatic;Used;61880;360;2020;Audi e-tron
14880;Volkswagen;Touareg;Diesel;Automatic;Used;67840;286;2020;Volkswagen Touareg
5000;Audi;RS Q3;Gasoline;Automatic;Demonstration;73450;400;2020;Audi RS Q3
20000;Audi;A8;Electric/Gasoline;Automatic;Used;89950;449;2020;Audi A8
26480;Audi;S8;Gasoline;Automatic;Employee's car;98889;571;2020;Audi S8
50;Audi;SQ7;Diesel;Automatic;Demonstration;122000;435;2020;Audi SQ7
2100;Volkswagen;Tiguan;Gasoline;Automatic;Used;38900;150;2021;Volkswagen Tiguan
100;Volkswagen;Caddy;Diesel;Automatic;Demonstration;39450;122;2021;Volkswagen Caddy
10;Volkswagen;Tiguan;Diesel;Manual;Used;39490;150;2021;Volkswagen Tiguan
4000;Mercedes-Benz;E 200;Diesel;Automatic;Demonstration;41450;160;2021;Mercedes-Benz E 200
4000;Mercedes-Benz;Vito;Diesel;Automatic;Demonstration;41591;163;2021;Mercedes-Benz Vito
10;Volkswagen;Tiguan;Diesel;Automatic;Used;42775;190;2021;Volkswagen Tiguan
3000;Mercedes-Benz;Other;Electric;Automatic;Demonstration;42890;109;2021;Other
1000;Toyota;Yaris;Gasoline;Manual;Demonstration;44990;261;2021;Toyota Yaris
4000;Mercedes-Benz;GLB 180;Gasoline;Automatic;Demonstration;44995;136;2021;Mercedes-Benz GLB 180
4000;Mercedes-Benz;GLB 200;Gasoline;Automatic;Demonstration;45995;163;2021;Mercedes-Benz GLB 200
2100;Volkswagen;Arteon;Diesel;Automatic;Demonstration;48900;150;2021;Volkswagen Arteon
22;Volkswagen;T-Roc;Gasoline;Automatic;Used;49950;300;2021;Volkswagen T-Roc
10;Volkswagen;Arteon;Diesel;Automatic;Used;52750;200;2021;Volkswagen Arteon
111450;Opel;Corsa;Gasoline;Manual;Used;3799;69;2011;Opel Corsa
195100;SEAT;Ibiza;Gasoline;Manual;Used;3800;105;2011;SEAT Ibiza
178800;Ford;Focus;Gasoline;Manual;Used;3800;101;2011;Ford Focus
96879;Peugeot;207;Gasoline;Manual;Used;3800;73;2011;Peugeot 207
162500;Skoda;Fabia;Gasoline;Manual;Used;3800;69;2011;Skoda Fabia
90758;Skoda;Fabia;Gasoline;Manual;Used;3850;60;2011;Skoda Fabia
106700;SEAT;Ibiza;Diesel;Manual;Used;3890;75;2011;SEAT Ibiza
246000;Toyota;Verso-S;Diesel;Manual;Used;3899;90;2011;Toyota Verso-S
112000;smart;forTwo;Gasoline;Automatic;Used;3899;61;2011;smart forTwo
140000;Mitsubishi;Colt;Gasoline;Manual;Used;3899;95;2011;Mitsubishi Colt
116000;Hyundai;i10;Gasoline;Manual;Used;3899;69;2011;Hyundai i10
96000;smart;forTwo;Gasoline;Automatic;Used;3899;71;2011;smart forTwo
113000;Ford;Fiesta;Gasoline;Manual;Used;3900;60;2011;Ford Fiesta
155000;Volkswagen;Golf Variant;Diesel;Manual;Used;3900;140;2011;Volkswagen Golf Variant
78076;Fiat;Grande Punto;Gasoline;Manual;Used;3900;69;2011;Fiat Grande Punto
193000;Opel;Astra;Diesel;Manual;Used;3900;110;2011;Opel Astra
82000;Toyota;Aygo;Gasoline;Manual;Used;3900;68;2011;Toyota Aygo
115000;Ford;Ka/Ka+;Gasoline;Manual;Used;3900;69;2011;Ford Ka/Ka+
168000;Peugeot;308;Diesel;Manual;Used;3900;111;2011;Peugeot 308
223000;Volkswagen;Passat Variant;Diesel;Automatic;Used;3900;140;2011;Volkswagen Passat Variant
167500;Opel;Corsa;Diesel;Manual;Used;4500;131;2012;Opel Corsa
45000;Hyundai;i20;Gasoline;Manual;Used;4500;77;2012;Hyundai i20
82000;smart;forTwo;Gasoline;Automatic;Used;4500;71;2012;smart forTwo
117000;SEAT;Ibiza;Gasoline;Manual;Used;4500;69;2012;SEAT Ibiza
63000;Renault;Clio;Gasoline;Manual;Used;4550;75;2012;Renault Clio
111000;Suzuki;Swift;Gasoline;Manual;Used;4550;94;2012;Suzuki Swift
233237;BMW;318;Gasoline;Manual;Used;4590;143;2012;BMW 318
13571;Hyundai;i10;Gasoline;Manual;Used;4600;69;2012;Hyundai i10
192000;Volkswagen;Polo;Diesel;Manual;Used;4600;75;2012;Volkswagen Polo
124500;Nissan;Note;Gasoline;Manual;Used;4650;88;2012;Nissan Note
76900;smart;forTwo;Gasoline;Automatic;Used;4650;71;2012;smart forTwo
124000;Opel;Corsa;Gasoline;Manual;Used;4690;86;2012;Opel Corsa
130000;Renault;Megane;Gasoline;Manual;Used;4690;101;2012;Renault Megane
210000;Opel;Astra;Diesel;Manual;Used;4699;110;2012;Opel Astra
125000;Volkswagen;up!;Gasoline;Manual;Used;4750;60;2012;Volkswagen up!
99877;Opel;Corsa;Gasoline;Manual;Used;4775;69;2012;Opel Corsa
177000;Ford;Transit Connect;Diesel;Manual;Used;4790;75;2012;Ford Transit Connect
177000;Ford;Transit Connect;Diesel;Manual;Used;4790;75;2012;Ford Transit Connect
49086;Chevrolet;Spark;Gasoline;Manual;Used;4790;68;2012;Chevrolet Spark
110000;Dacia;Sandero;Diesel;Manual;Used;4790;88;2012;Dacia Sandero
85000;Citroen;C1;Gasoline;Manual;Used;4900;68;2013;Citroen C1
59123;Toyota;Aygo;Gasoline;Manual;Used;4900;68;2013;Toyota Aygo
66178;Chevrolet;Spark;Gasoline;Manual;Used;4900;68;2013;Chevrolet Spark
76000;Hyundai;i20;Gasoline;Manual;Used;4900;86;2013;Hyundai i20
112785;Fiat;Punto;Gasoline;Manual;Used;4904;69;2013;Fiat Punto
170889;Peugeot;Boxer;Diesel;Manual;Used;4950;131;2013;Peugeot Boxer
107000;Skoda;Fabia;Diesel;Manual;Used;4950;90;2013;Skoda Fabia
66232;Renault;Twingo;Gasoline;Manual;Used;4980;75;2013;Renault Twingo
37005;Citroen;C3;Gasoline;Manual;Used;4980;68;2013;Citroen C3
233000;Renault;Megane;Diesel;Manual;Used;4990;110;2013;Renault Megane
80000;Kia;Picanto;Gasoline;Manual;Used;4990;69;2013;Kia Picanto
96000;Volkswagen;up!;Gasoline;Manual;Used;4990;60;2013;Volkswagen up!
136000;Hyundai;i20;Gasoline;Manual;Used;4998;77;2013;Hyundai i20
75000;Mitsubishi;Space Star;Gasoline;Manual;Used;4999;80;2013;Mitsubishi Space Star
90163;Opel;Adam;Gasoline;Manual;Used;4999;69;2013;Opel Adam
242000;MINI;One;Diesel;Manual;Used;4999;90;2013;MINI One
145225;Fiat;500C;Gasoline;Manual;Used;4999;69;2013;Fiat 500C
200000;Opel;Zafira;Diesel;Manual;Used;4999;110;2013;Opel Zafira
128000;Renault;Megane;Gasoline;Manual;Used;4999;116;2013;Renault Megane
128000;Renault;Megane;LPG;Manual;Used;4999;116;2013;Renault Megane
16500;Volkswagen;up!;Gasoline;Manual;Used;5490;60;2014;Volkswagen up!
51000;Hyundai;i20;Gasoline;Manual;Used;5490;86;2014;Hyundai i20
130000;Ford;Focus;Diesel;Manual;Used;5499;116;2014;Ford Focus
101000;Hyundai;i20;Gasoline;Manual;Used;5499;86;2014;Hyundai i20
158869;Opel;Meriva;Diesel;Manual;Used;5499;136;2014;Opel Meriva
90000;Citroen;C3;Diesel;Manual;Used;5500;68;2014;Citroen C3
166000;Toyota;Aygo;Gasoline;Manual;Used;5500;68;2014;Toyota Aygo
148910;SEAT;Ibiza;Diesel;Manual;Used;5500;75;2014;SEAT Ibiza
79400;Renault;Twingo;Gasoline;Manual;Used;5500;71;2014;Renault Twingo
361000;Ford;Transit Connect;Diesel;Manual;Used;5500;95;2014;Ford Transit Connect
74677;Opel;Corsa;Gasoline;Manual;Used;5555;69;2014;Opel Corsa
229600;Mercedes-Benz;Citan;Diesel;Manual;Used;5590;110;2014;Mercedes-Benz Citan
98518;Volkswagen;up!;Gasoline;Manual;Used;5598;60;2014;Volkswagen up!
80858;SEAT;Ibiza;Gasoline;Manual;Used;5600;69;2014;SEAT Ibiza
108900;Opel;Corsa;Gasoline;Manual;Used;5650;87;2014;Opel Corsa
100000;Ford;Fiesta;Gasoline;Manual;Used;5650;82;2014;Ford Fiesta
300000;Ford;C-Max;Diesel;Automatic;Used;5700;140;2014;Ford C-Max
48600;smart;forTwo;Gasoline;Automatic;Used;5700;71;2014;smart forTwo
132000;Hyundai;i20;Gasoline;Manual;Used;5700;86;2014;Hyundai i20
67447;smart;forTwo;Gasoline;Automatic;Used;5750;71;2014;smart forTwo
60000;Skoda;Citigo;Gasoline;Manual;Used;5490;60;2015;Skoda Citigo
115000;Renault;Twingo;Gasoline;Manual;Used;5490;71;2015;Renault Twingo
95770;Opel;Corsa;Gasoline;Manual;Used;5499;69;2015;Opel Corsa
31000;Fiat;Panda;Gasoline;Manual;Used;5500;69;2015;Fiat Panda
70277;Volkswagen;up!;Gasoline;Manual;Used;5500;60;2015;Volkswagen up!
41700;SEAT;Mii;Gasoline;Manual;Used;5500;60;2015;SEAT Mii
182000;Skoda;Fabia;Gasoline;Manual;Used;5699;90;2015;Skoda Fabia
54742;Ford;Fiesta;Gasoline;Manual;Used;5750;60;2015;Ford Fiesta
130000;Skoda;Fabia;Gasoline;Manual;Used;5800;60;2015;Skoda Fabia
40500;Opel;Corsa;Gasoline;Manual;Used;5890;69;2015;Opel Corsa
121000;Ford;Fiesta;Diesel;Manual;Used;5900;95;2015;Ford Fiesta
118000;Ford;Fiesta;Diesel;Manual;Used;5900;75;2015;Ford Fiesta
199500;Ford;Focus;Diesel;Manual;Used;5900;116;2015;Ford Focus
160500;Volkswagen;Golf Variant;Diesel;Automatic;Used;5900;110;2015;Volkswagen Golf Variant
55299;Hyundai;i10;Gasoline;Manual;Used;5944;67;2015;Hyundai i10
59987;Dacia;Sandero;Gasoline;Manual;Used;5950;75;2015;Dacia Sandero
104900;Dacia;Logan;Diesel;Manual;Used;5990;90;2015;Dacia Logan
53800;Volkswagen;up!;Gasoline;Manual;Used;5990;60;2015;Volkswagen up!
115000;Dacia;Sandero;Gasoline;Manual;Used;5990;90;2015;Dacia Sandero
89500;Ford;Fiesta;Gasoline;Manual;Used;5990;60;2015;Ford Fiesta
58561;Ford;Fiesta;Gasoline;Manual;Used;7690;82;2016;Ford Fiesta
185000;Volkswagen;Golf Variant;Diesel;Automatic;Used;8899;110;2016;Volkswagen Golf Variant
121000;Opel;Astra;Diesel;Manual;Used;8950;95;2016;Opel Astra
131500;Opel;Astra;Diesel;Manual;Used;8980;110;2016;Opel Astra
25768;Toyota;Aygo;Gasoline;Manual;Used;8990;69;2016;Toyota Aygo
81000;Hyundai;i20;Gasoline;Manual;Used;8999;84;2016;Hyundai i20
98700;Ford;Focus;Diesel;Manual;Used;9700;120;2016;Ford Focus
178000;Skoda;Octavia;Gasoline;Automatic;Used;9990;150;2016;Skoda Octavia
23500;Renault;ZOE;Electric;Automatic;Used;9999;58;2016;Renault ZOE
59850;Ford;C-Max;Gasoline;Manual;Used;10490;125;2016;Ford C-Max
85308;Kia;Ceed / cee'd;Gasoline;Manual;Used;10745;120;2016;Kia Ceed / cee'd
136000;BMW;118;Diesel;Manual;Used;10900;150;2016;BMW 118
142000;Opel;Insignia;Gasoline;Automatic;Used;10990;250;2016;Opel Insignia
54000;Dacia;Duster;Gasoline;Manual;Used;11888;125;2016;Dacia Duster
46675;Volkswagen;Golf;Gasoline;Manual;Used;12190;110;2016;Volkswagen Golf
85000;Volkswagen;Golf;Diesel;Manual;Used;12490;110;2016;Volkswagen Golf
87800;Renault;Scenic;Gasoline;Manual;Used;12555;132;2016;Renault Scenic
95887;Skoda;Octavia;Gasoline;Manual;Used;12990;110;2016;Skoda Octavia
87791;Skoda;Yeti;Gasoline;Manual;Used;12990;110;2016;Skoda Yeti
26098;Opel;Mokka;Gasoline;Manual;Used;13599;140;2016;Opel Mokka
52444;Mercedes-Benz;SLC 180;Gasoline;Automatic;Used;27980;156;2017;Mercedes-Benz SLC 180
39580;Volvo;V90;Diesel;Automatic;Used;27980;190;2017;Volvo V90
19093;Mercedes-Benz;C 200;Gasoline;Automatic;Used;27980;184;2017;Mercedes-Benz C 200
67275;Mercedes-Benz;E 200;Gasoline;Automatic;Used;27990;184;2017;Mercedes-Benz E 200
60000;Hyundai;Grand Santa Fe;Diesel;Automatic;Used;28000;200;2017;Hyundai Grand Santa Fe
60000;Hyundai;Grand Santa Fe;Diesel;Automatic;Used;28000;200;2017;Hyundai Grand Santa Fe
59249;Audi;A5;Gasoline;Manual;Used;28480;252;2017;Audi A5
73455;Jaguar;F-Pace;Diesel;Automatic;Used;28750;179;2017;Jaguar F-Pace
74000;Mercedes-Benz;E 220;Diesel;Automatic;Used;28888;194;2017;Mercedes-Benz E 220
62467;Volkswagen;Touareg;Diesel;Automatic;Used;29450;204;2017;Volkswagen Touareg
73720;Ford;Mustang;Gasoline;Automatic;Used;29489;317;2017;Ford Mustang
46050;Audi;A6;Diesel;Automatic;Used;29490;190;2017;Audi A6
51511;Volkswagen;Tiguan;Gasoline;Automatic;Used;29588;220;2017;Volkswagen Tiguan
72600;Mercedes-Benz;E 220;Diesel;Automatic;Used;29888;194;2017;Mercedes-Benz E 220
46000;Audi;A5;Gasoline;Automatic;Used;29900;190;2017;Audi A5
132216;Mercedes-Benz;V 250;Diesel;Automatic;Used;29980;190;2017;Mercedes-Benz V 250
132216;Mercedes-Benz;Vito;Diesel;Automatic;Used;29980;190;2017;Mercedes-Benz Vito
53554;Audi;Q5;Diesel;Automatic;Used;30220;190;2017;Audi Q5
78423;Audi;A5;Diesel;Automatic;Used;30650;218;2017;Audi A5
73800;Mercedes-Benz;E 250;Gasoline;Automatic;Used;30777;211;2017;Mercedes-Benz E 250
80454;Volkswagen;Tiguan;Diesel;Automatic;Used;28990;241;2018;Volkswagen Tiguan
16382;Mercedes-Benz;E 220;Diesel;Automatic;Used;29850;194;2018;Mercedes-Benz E 220
110450;Volvo;XC40;Diesel;Automatic;Used;29879;190;2018;Volvo XC40
141560;Mercedes-Benz;V 200;Diesel;Automatic;Used;29980;136;2018;Mercedes-Benz V 200
53818;Audi;A4;Diesel;Automatic;Used;29980;190;2018;Audi A4
46455;Audi;A6;Gasoline;Automatic;Used;30650;190;2018;Audi A6
29509;Audi;A3;Gasoline;Automatic;Used;30850;150;2018;Audi A3
44929;Volkswagen;Tiguan;Diesel;Automatic;Used;31190;190;2018;Volkswagen Tiguan
75376;Volvo;XC90;Diesel;Automatic;Used;31450;190;2018;Volvo XC90
43422;Audi;A6;Diesel;Automatic;Used;31450;320;2018;Audi A6
99050;Audi;Q5;Diesel;Automatic;Used;31490;190;2018;Audi Q5
31257;Volvo;XC60;Gasoline;Automatic;Used;31840;250;2018;Volvo XC60
14629;Audi;Q3;Gasoline;Automatic;Used;32450;179;2018;Audi Q3
23573;Volkswagen;Tiguan;Diesel;Automatic;Used;32490;190;2018;Volkswagen Tiguan
61476;Volvo;XC60;Diesel;Manual;Used;32750;190;2018;Volvo XC60
83464;Audi;A6 allroad;Diesel;Automatic;Used;32850;218;2018;Audi A6 allroad
50000;Audi;A4;Diesel;Automatic;Used;32850;272;2018;Audi A4
74425;Jaguar;F-Pace;Diesel;Automatic;Used;33750;300;2018;Jaguar F-Pace
29000;BMW;140;Gasoline;Automatic;Used;33900;340;2018;BMW 140
32000;SEAT;Ateca;Gasoline;Automatic;Used;33900;300;2018;SEAT Ateca
16849;Ford;Tourneo Connect;Diesel;Automatic;Used;24650;120;2019;Ford Tourneo Connect
40000;Kia;Sportage;Diesel;Automatic;Used;24800;185;2019;Kia Sportage
20205;Renault;Talisman;Gasoline;Automatic;Used;24900;224;2019;Renault Talisman
97042;Audi;A4;Gasoline;Automatic;Used;24950;190;2019;Audi A4
13802;Hyundai;Ioniq;Electric/Gasoline;Automatic;Demonstration;25350;105;2019;Hyundai Ioniq
21500;Ford;Ranger;Diesel;Manual;Used;25400;131;2019;Ford Ranger
11443;Ford;Kuga;Gasoline;Automatic;Used;25440;150;2019;Ford Kuga
10000;Fiat;Ducato;Diesel;Manual;Used;25490;131;2019;Fiat Ducato
17900;Volkswagen;Golf;Gasoline;Automatic;Used;25550;150;2019;Volkswagen Golf
18347;Mazda;CX-5;Diesel;Automatic;Used;25850;150;2019;Mazda CX-5
27335;Ford;Kuga;Gasoline;Automatic;Used;25950;230;2019;Ford Kuga
3412;Hyundai;Kona;Electric;Automatic;Used;25990;135;2019;Hyundai Kona
24313;Volkswagen;Golf GTI;Gasoline;Manual;Used;26580;245;2019;Volkswagen Golf GTI
12900;Mercedes-Benz;A 180;Diesel;Automatic;Used;26666;116;2019;Mercedes-Benz A 180
23000;Mercedes-Benz;GLA 180;Gasoline;Automatic;Used;26888;122;2019;Mercedes-Benz GLA 180
21;Ford;Transit;Diesel;Manual;Pre-registered;26999;131;2019;Ford Transit
4515;Volkswagen;T-Roc;Diesel;Automatic;Used;27280;150;2019;Volkswagen T-Roc
20035;Volkswagen;Tiguan;Gasoline;Automatic;Used;27390;150;2019;Volkswagen Tiguan
28645;Volkswagen;Golf;Gasoline;Manual;Used;27479;245;2019;Volkswagen Golf
7965;Volkswagen;Golf;Gasoline;Manual;Used;19900;131;2020;Volkswagen Golf
3860;Volkswagen;Golf;Gasoline;Manual;Used;19900;131;2020;Volkswagen Golf
4274;Volkswagen;Golf;Gasoline;Manual;Used;19900;131;2020;Volkswagen Golf
4200;Ford;Fiesta;Electric/Gasoline;Manual;Employee's car;19950;125;2020;Ford Fiesta
1459;Hyundai;i30;Diesel;Manual;Used;19980;116;2020;Hyundai i30
10180;Renault;Captur;Gasoline;Automatic;Used;19990;131;2020;Renault Captur
12777;Renault;Captur;Gasoline;Automatic;Used;19990;131;2020;Renault Captur
11001;Renault;Captur;Gasoline;Automatic;Used;19990;131;2020;Renault Captur
16237;Ford;Puma;Gasoline;Manual;Employee's car;19990;125;2020;Ford Puma
3673;Ford;EcoSport;Diesel;Manual;Used;20220;125;2020;Ford EcoSport
10955;Ford;Tourneo Connect;Gasoline;Manual;Employee's car;20298;101;2020;Ford Tourneo Connect
8872;Ford;Puma;Gasoline;Manual;Employee's car;20398;125;2020;Ford Puma
10;Fiat;Talento;Diesel;Manual;Pre-registered;20480;95;2020;Fiat Talento
8427;Ford;Focus;Electric/Gasoline;Manual;Used;20480;125;2020;Ford Focus
20000;Renault;Megane;Gasoline;Automatic;Used;20489;159;2020;Renault Megane
18186;Ford;Focus;Gasoline;Manual;Used;20490;150;2020;Ford Focus
18317;Ford;EcoSport;Gasoline;Manual;Employee's car;20507;140;2020;Ford EcoSport
13900;Volkswagen;Golf;Gasoline;Manual;Used;20590;131;2020;Volkswagen Golf
24900;Audi;A3;Diesel;Manual;Used;20650;116;2020;Audi A3
50;Volkswagen;Tiguan;Gasoline;Automatic;Employee's car;33490;190;2021;Volkswagen Tiguan
10;Volkswagen;Tiguan;Gasoline;Automatic;Employee's car;33490;190;2021;Volkswagen Tiguan
1000;Hyundai;Tucson;Gasoline;Automatic;Demonstration;33490;230;2021;Hyundai Tucson
900;Opel;Mokka;Electric;Automatic;Used;33540;136;2021;Opel Mokka
5;SEAT;Leon;Electric/Gasoline;Automatic;Used;33770;204;2021;SEAT Leon
5;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;34470;179;2021;Hyundai Tucson
5;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;34470;179;2021;Hyundai Tucson
3000;Opel;Zafira Life;Diesel;Manual;Demonstration;34550;120;2021;Opel Zafira Life
5;Cupra;Formentor;Gasoline;Automatic;Pre-registered;34740;150;2021;Cupra Formentor
5;SEAT;Leon;Electric/Gasoline;Automatic;Used;34770;204;2021;SEAT Leon
10;Cupra;Formentor;Electric/Gasoline;Automatic;Pre-registered;34950;204;2021;Cupra Formentor
5;Hyundai;Tucson;Electric/Gasoline;Automatic;Pre-registered;34970;230;2021;Hyundai Tucson
12;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;34988;150;2021;Hyundai Tucson
0;Hyundai;Ioniq;Electric;Automatic;Used;35790;136;2021;Hyundai Ioniq
48;Ford;Kuga;Electric/Gasoline;Automatic;Demonstration;35790;224;2021;Ford Kuga
10;Skoda;Octavia;Electric/Gasoline;Automatic;Pre-registered;35950;245;2021;Skoda Octavia
6;Hyundai;Kona;Electric;Automatic;Used;35990;136;2021;Hyundai Kona
12;Hyundai;Tucson;Diesel;Automatic;Pre-registered;36488;136;2021;Hyundai Tucson
10;SEAT;Leon;Electric/Gasoline;Automatic;Demonstration;36550;204;2021;SEAT Leon
5;Hyundai;Tucson;Gasoline;Automatic;Pre-registered;36870;179;2021;Hyundai Tucson
113000;Peugeot;207;Gasoline;Manual;Used;3850;95;2011;Peugeot 207
211000;Peugeot;Partner;Diesel;Manual;Used;3850;75;2011;Peugeot Partner
211000;Peugeot;Partner;Diesel;Manual;Used;3850;90;2011;Peugeot Partner
140000;Mitsubishi;Colt;Gasoline;Manual;Used;3899;95;2011;Mitsubishi Colt
88963;Nissan;Micra;Gasoline;Manual;Used;3899;80;2011;Nissan Micra
94521;Renault;Twingo;Gasoline;Manual;Used;3899;75;2011;Renault Twingo
114619;Hyundai;i10;Gasoline;Manual;Used;3899;69;2011;Hyundai i10
93631;Peugeot;206;Gasoline;Manual;Used;3899;60;2011;Peugeot 206
158000;Opel;Corsa;Gasoline;Manual;Used;3900;87;2011;Opel Corsa
115000;Ford;Ka/Ka+;Gasoline;Manual;Used;3900;69;2011;Ford Ka/Ka+
264000;Opel;Astra;Diesel;Manual;Used;3900;110;2011;Opel Astra
199999;Renault;Megane;Diesel;Manual;Used;3900;131;2011;Renault Megane
124000;Skoda;Fabia;Gasoline;Manual;Used;3950;86;2011;Skoda Fabia
84000;Skoda;Citigo;Gasoline;Manual;Used;3950;60;2011;Skoda Citigo
119890;Opel;Corsa;Gasoline;Manual;Used;3987;69;2011;Opel Corsa
81863;Chevrolet;Spark;Gasoline;Manual;Used;3990;68;2011;Chevrolet Spark
85000;Kia;Picanto;Gasoline;Manual;Used;3990;69;2011;Kia Picanto
159000;SEAT;Ibiza;Gasoline;Manual;Used;3990;105;2011;SEAT Ibiza
210000;Renault;Megane;Gasoline;Manual;Used;3990;101;2011;Renault Megane
177000;Renault;Megane;Diesel;Manual;Used;3990;90;2011;Renault Megane
78500;Ford;Ka/Ka+;Gasoline;Manual;Used;4250;69;2012;Ford Ka/Ka+
165000;Alfa;Romeo MiTo;Diesel;Manual;Used;4250;95;2012;Alfa Romeo MiTo
94685;Chevrolet;Spark;Gasoline;Manual;Used;4250;82;2012;Chevrolet Spark
53923;Renault;Twizy;Electric;Automatic;Used;4260;11;2012;Renault Twizy
65000;Volkswagen;up!;Gasoline;Manual;Used;4280;60;2012;Volkswagen up!
77274;Volkswagen;up!;Gasoline;Manual;Used;4290;60;2012;Volkswagen up!
209850;Toyota;Auris;Gasoline;Manual;Used;4290;132;2012;Toyota Auris
77650;Citroen;C1;Gasoline;Manual;Used;4299;68;2012;Citroen C1
148139;Peugeot;208;Gasoline;Manual;Used;4300;95;2012;Peugeot 208
42000;Ford;Ka/Ka+;Gasoline;Manual;Used;4300;69;2012;Ford Ka/Ka+
103000;Renault;Twingo;Gasoline;Manual;Used;4300;102;2012;Renault Twingo
85000;Skoda;Citigo;Gasoline;Manual;Used;4350;60;2012;Skoda Citigo
238000;Ford;Focus;Diesel;Manual;Used;4350;116;2012;Ford Focus
138000;Hyundai;i20;Diesel;Manual;Used;4390;75;2012;Hyundai i20
150000;Renault;Megane;Diesel;Manual;Used;4399;106;2012;Renault Megane
148000;SEAT;Ibiza;Gasoline;Manual;Used;4444;105;2012;SEAT Ibiza
100950;Dacia;Sandero;Gasoline;Manual;Used;4450;84;2012;Dacia Sandero
142000;Skoda;Roomster;Gasoline;Manual;Used;4490;86;2012;Skoda Roomster
72000;Renault;Clio;Gasoline;Manual;Used;4490;75;2012;Renault Clio
81000;Hyundai;i20;Gasoline;Manual;Used;4490;77;2012;Hyundai i20
67040;Toyota;Aygo;Gasoline;Manual;Used;4800;68;2013;Toyota Aygo
103000;Opel;Corsa;Gasoline;Manual;Used;4800;86;2013;Opel Corsa
142000;SEAT;Mii;Gasoline;Manual;Used;4800;68;2013;SEAT Mii
123400;smart;forTwo;Gasoline;Manual;Used;4850;71;2013;smart forTwo
84900;Skoda;Fabia;Gasoline;Manual;Used;4850;60;2013;Skoda Fabia
72500;Fiat;Grande Punto;Gasoline;Manual;Demonstration;4850;68;2013;Fiat Grande Punto
106950;Nissan;Note;Gasoline;Manual;Used;4890;88;2013;Nissan Note
79945;Skoda;Citigo;Gasoline;Manual;Used;4900;75;2013;Skoda Citigo
85000;Citroen;C1;Gasoline;Manual;Used;4900;68;2013;Citroen C1
76000;Hyundai;i20;Gasoline;Manual;Used;4900;86;2013;Hyundai i20
109118;Ford;B-Max;Gasoline;Manual;Used;4900;101;2013;Ford B-Max
153000;Kia;Rio;Diesel;Manual;Used;4949;75;2013;Kia Rio
100000;Ford;Fiesta;Gasoline;Manual;Used;4950;60;2013;Ford Fiesta
167000;Ford;Focus;Gasoline;Manual;Used;4950;101;2013;Ford Focus
103000;Skoda;Fabia;Gasoline;Manual;Used;4970;86;2013;Skoda Fabia
66232;Renault;Twingo;Gasoline;Manual;Used;4980;75;2013;Renault Twingo
62513;Fiat;Punto;Gasoline;Manual;Used;4980;69;2013;Fiat Punto
37005;Citroen;C3;Gasoline;Manual;Used;4980;68;2013;Citroen C3
96000;Volkswagen;up!;Gasoline;Manual;Used;4990;60;2013;Volkswagen up!
122000;Opel;Corsa;Gasoline;Manual;Used;4990;101;2013;Opel Corsa
114000;Volkswagen;up!;Gasoline;Manual;Used;5399;68;2014;Volkswagen up!
48643;Opel;Corsa;Gasoline;Manual;Used;5400;69;2014;Opel Corsa
69950;Opel;Corsa;Gasoline;Manual;Used;5450;69;2014;Opel Corsa
76600;Ford;Ka/Ka+;Gasoline;Manual;Used;5450;69;2014;Ford Ka/Ka+
88362;Toyota;Aygo;Gasoline;Manual;Used;5480;68;2014;Toyota Aygo
100910;Opel;Corsa;Gasoline;Manual;Used;5490;69;2014;Opel Corsa
16500;Volkswagen;up!;Gasoline;Manual;Used;5490;60;2014;Volkswagen up!
51000;Hyundai;i20;Gasoline;Manual;Used;5490;86;2014;Hyundai i20
85165;Ford;Fiesta;Gasoline;Manual;Used;5490;80;2014;Ford Fiesta
80000;Opel;Corsa;Gasoline;Manual;Used;5490;69;2014;Opel Corsa
34000;Fiat;Punto;Gasoline;Manual;Used;5490;69;2014;Fiat Punto
130000;Ford;Focus;Diesel;Manual;Used;5499;116;2014;Ford Focus
88456;Opel;Astra;Diesel;Manual;Used;5499;110;2014;Opel Astra
92545;Opel;Corsa;Gasoline;Manual;Used;5500;69;2014;Opel Corsa
81000;Skoda;Citigo;Gasoline;Manual;Used;5500;75;2014;Skoda Citigo
148910;SEAT;Ibiza;Diesel;Manual;Used;5500;75;2014;SEAT Ibiza
85300;Volkswagen;up!;Gasoline;Manual;Used;5500;60;2014;Volkswagen up!
